,canonical_composer,canonical_title,split,year,midi_filename,audio_filename,duration
1140,Robert Schumann,"Davidsbundlertanze, Op. 6",validation,2004,2004/MIDI-Unprocessed_XP_19_R1_2004_01-02_ORIG_MID--AUDIO_19_R1_2004_03_Track03_wav.midi,2004/MIDI-Unprocessed_XP_19_R1_2004_01-02_ORIG_MID--AUDIO_19_R1_2004_03_Track03_wav.wav,2097.17864236
1141,Robert Schumann,Fantasie Op. 17,train,2018,2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_11_R1_2018_wav--5.midi,2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_11_R1_2018_wav--5.wav,1885.56836016
1143,Robert Schumann,"Fantasy Pieces, Op. 12",train,2004,2004/MIDI-Unprocessed_XP_08_R1_2004_01-02_ORIG_MID--AUDIO_08_R1_2004_02_Track02_wav.midi,2004/MIDI-Unprocessed_XP_08_R1_2004_01-02_ORIG_MID--AUDIO_08_R1_2004_02_Track02_wav.wav,1255.95783337
1144,Robert Schumann,"Fantasy in C Major, Op. 17",train,2018,2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_03_R1_2018_wav--2.midi,2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_03_R1_2018_wav--2.wav,2028.95630437
1145,Robert Schumann,"Gesänge der Frühe, Op. 133",test,2014,2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_02_R1_2014_wav--4.midi,2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_02_R1_2014_wav--4.wav,638.000163281
1146,Robert Schumann,"Humoresque, Op. 20",validation,2014,2014/MIDI-UNPROCESSED_19-20_R1_2014_MID--AUDIO_20_R1_2014_wav--2.midi,2014/MIDI-UNPROCESSED_19-20_R1_2014_MID--AUDIO_20_R1_2014_wav--2.wav,1634.31861141
1147,Robert Schumann,"Intermezzi, Opus 4",test,2004,2004/MIDI-Unprocessed_XP_11_R1_2004_01-02_ORIG_MID--AUDIO_11_R1_2004_02_Track02_wav.midi,2004/MIDI-Unprocessed_XP_11_R1_2004_01-02_ORIG_MID--AUDIO_11_R1_2004_02_Track02_wav.wav,1303.54743657
1148,Robert Schumann,Kreisleriana,train,2006,2006/MIDI-Unprocessed_23_R1_2006_01-05_ORIG_MID--AUDIO_23_R1_2006_04_Track04_wav.midi,2006/MIDI-Unprocessed_23_R1_2006_01-05_ORIG_MID--AUDIO_23_R1_2006_04_Track04_wav.wav,1888.42492781
1149,Robert Schumann,"Kreisleriana, Op. 16",train,2004,2004/MIDI-Unprocessed_SMF_17_R1_2004_01-02_ORIG_MID--AUDIO_20_R2_2004_04_Track04_wav.midi,2004/MIDI-Unprocessed_SMF_17_R1_2004_01-02_ORIG_MID--AUDIO_20_R2_2004_04_Track04_wav.wav,700.849428215
1152,Robert Schumann,"Kreisleriana, Op. 16 (1st edition) (Complete)",train,2014,2014/MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_12_R1_2014_wav--1.midi,2014/MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_12_R1_2014_wav--1.wav,1873.31276344
1153,Robert Schumann,"Kreisleriana, Op. 16 (Complete)",train,2014,2014/MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_10_R1_2014_wav--3.midi,2014/MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_10_R1_2014_wav--3.wav,2014.85909625
1154,Robert Schumann,"Romances Op. 28, Nos. 2 and 3",validation,2011,2011/MIDI-Unprocessed_23_R3_2011_MID--AUDIO_R3-D8_03_Track03_wav.midi,2011/MIDI-Unprocessed_23_R3_2011_MID--AUDIO_R3-D8_03_Track03_wav.wav,245.831752031
1156,Robert Schumann,Sonata F# Minor,train,2006,2006/MIDI-Unprocessed_01_R1_2006_01-09_ORIG_MID--AUDIO_01_R1_2006_01_Track01_wav.midi,2006/MIDI-Unprocessed_01_R1_2006_01-09_ORIG_MID--AUDIO_01_R1_2006_01_Track01_wav.wav,1793.33421094
1157,Robert Schumann,"Sonata No. 1 in F-Sharp Minor, Op. 11 (Complete)",train,2014,2014/MIDI-UNPROCESSED_04-08-12_R3_2014_MID--AUDIO_08_R3_2014_wav.midi,2014/MIDI-UNPROCESSED_04-08-12_R3_2014_MID--AUDIO_08_R3_2014_wav.wav,1913.92303266
1158,Robert Schumann,"Sonata No. 1 in F-sharp Minor, Op. 11",train,2009,2009/MIDI-Unprocessed_13_R1_2009_04_ORIG_MID--AUDIO_13_R1_2009_13_R1_2009_04_WAV.midi,2009/MIDI-Unprocessed_13_R1_2009_04_ORIG_MID--AUDIO_13_R1_2009_13_R1_2009_04_WAV.wav,1582.88703891
1159,Robert Schumann,"Sonata No. 2 in G Minor, Op. 22",validation,2018,2018/MIDI-Unprocessed_Recital4_MID--AUDIO_04_R1_2018_wav--4.midi,2018/MIDI-Unprocessed_Recital4_MID--AUDIO_04_R1_2018_wav--4.wav,976.820604375
1160,Robert Schumann,"Sonata No. 2 in G Minor, Op. 22 (Complete)",validation,2014,2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_04_R1_2014_wav--3.midi,2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_04_R1_2014_wav--3.wav,1128.44438438
1162,Robert Schumann,Symphonic Etudes,train,2006,2006/MIDI-Unprocessed_08_R1_2006_01-04_ORIG_MID--AUDIO_08_R1_2006_Disk1_03_Track03_wav.midi,2006/MIDI-Unprocessed_08_R1_2006_01-04_ORIG_MID--AUDIO_08_R1_2006_Disk1_03_Track03_wav.wav,1577.65333688
1165,Robert Schumann,Symphonic Etudes Op. 13,train,2018,2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_13_R1_2018_wav--2.midi,2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_13_R1_2018_wav--2.wav,1526.65579172
1166,Robert Schumann,Symphonic Etudes Op. 13 (with Posthumous variations),train,2018,2018/MIDI-Unprocessed_Recital20_MID--AUDIO_20_R1_2018_wav--4.midi,2018/MIDI-Unprocessed_Recital20_MID--AUDIO_20_R1_2018_wav--4.wav,2096.39614078
1170,Robert Schumann,"Symphonic Etudes, Op. 13 (with Posthumous Etudes)",train,2014,2014/MIDI-UNPROCESSED_21-22_R1_2014_MID--AUDIO_21_R1_2014_wav--8.midi,2014/MIDI-UNPROCESSED_21-22_R1_2014_MID--AUDIO_21_R1_2014_wav--8.wav,1634.97165563
1171,Robert Schumann,Toccata Op. 7,test,2006,2006/MIDI-Unprocessed_06_R1_2006_01-04_ORIG_MID--AUDIO_06_R1_2006_02_Track02_wav.midi,2006/MIDI-Unprocessed_06_R1_2006_01-04_ORIG_MID--AUDIO_06_R1_2006_02_Track02_wav.wav,311.429977031
1172,Robert Schumann,"Toccata in C Major, Op. 7",test,2014,2014/MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_13_R1_2014_wav--4.midi,2014/MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_13_R1_2014_wav--4.wav,404.076786094
1174,Robert Schumann,"Toccata in C Major, Opus 7",test,2004,2004/MIDI-Unprocessed_SMF_02_R1_2004_01-05_ORIG_MID--AUDIO_02_R1_2004_10_Track10_wav.midi,2004/MIDI-Unprocessed_SMF_02_R1_2004_01-05_ORIG_MID--AUDIO_02_R1_2004_10_Track10_wav.wav,312.655060571
1175,Robert Schumann,"Toccata in C, Op. 7",test,2009,2009/MIDI-Unprocessed_20_R1_2009_01-05_ORIG_MID--AUDIO_20_R1_2009_20_R1_2009_02_WAV.midi,2009/MIDI-Unprocessed_20_R1_2009_01-05_ORIG_MID--AUDIO_20_R1_2009_20_R1_2009_02_WAV.wav,392.351370469
1176,Robert Schumann / Franz Liszt,Widmung,train,2008,2008/MIDI-Unprocessed_15_R2_2008_01-04_ORIG_MID--AUDIO_15_R2_2008_wav--3.midi,2008/MIDI-Unprocessed_15_R2_2008_01-04_ORIG_MID--AUDIO_15_R2_2008_wav--3.wav,205.543330781
1177,Sergei Rachmaninoff,Corelli Var.Op42,validation,2006,2006/MIDI-Unprocessed_09_R1_2006_01-04_ORIG_MID--AUDIO_09_R1_2006_03_Track03_wav.midi,2006/MIDI-Unprocessed_09_R1_2006_01-04_ORIG_MID--AUDIO_09_R1_2006_03_Track03_wav.wav,1103.90648156
1178,Sergei Rachmaninoff,Elegie in E-Flat Minor Op. 3,validation,2011,2011/MIDI-Unprocessed_12_R2_2011_MID--AUDIO_R2-D4_02_Track02_wav.midi,2011/MIDI-Unprocessed_12_R2_2011_MID--AUDIO_R2-D4_02_Track02_wav.wav,376.323074531
1179,Sergei Rachmaninoff,"Elegie in E-flat Minor, Op. 3 No. 1",validation,2013,2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_01_R1_2013_wav--3.midi,2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_01_R1_2013_wav--3.wav,302.103063281
1180,Sergei Rachmaninoff,"Elegy Op. 3, No. 1",validation,2004,2004/MIDI-Unprocessed_SMF_16_R1_2004_01-08_ORIG_MID--AUDIO_16_R1_2004_03_Track03_wav.midi,2004/MIDI-Unprocessed_SMF_16_R1_2004_01-08_ORIG_MID--AUDIO_16_R1_2004_03_Track03_wav.wav,321.438154319
1181,Sergei Rachmaninoff,Etude Tableau Op. 39 No. 5,test,2018,2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_17_R1_2018_wav--2.midi,2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_17_R1_2018_wav--2.wav,291.913436719
1182,Sergei Rachmaninoff,Etude Tableaux Op. 39 No. 1 in C Minor,test,2008,2008/MIDI-Unprocessed_08_R1_2008_01-05_ORIG_MID--AUDIO_08_R1_2008_wav--3.midi,2008/MIDI-Unprocessed_08_R1_2008_01-05_ORIG_MID--AUDIO_08_R1_2008_wav--3.wav,164.620561875
1183,Sergei Rachmaninoff,Etude Tableaux Op. 39 No. 6 in A Minor,validation,2008,2008/MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--4.midi,2008/MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--4.wav,153.79258125
1184,Sergei Rachmaninoff,Etude-Tableau Op. 39 No. 6 in A Minor,validation,2017,2017/MIDI-Unprocessed_049_PIANO049_MID--AUDIO-split_07-06-17_Piano-e_2-06_wav--4.midi,2017/MIDI-Unprocessed_049_PIANO049_MID--AUDIO-split_07-06-17_Piano-e_2-06_wav--4.wav,161.913736533
1185,Sergei Rachmaninoff,"Etude-Tableau in C Minor, Op. 39, No. 1",test,2014,2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_04_R1_2014_wav--5.midi,2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_04_R1_2014_wav--5.wav,197.370262031
1186,Sergei Rachmaninoff,"Etude-Tableau in E-flat Minor, op. 39 No. 5",test,2015,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_17_R1_2015_wav--3.midi,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_17_R1_2015_wav--3.wav,280.047916667
1188,Sergei Rachmaninoff,Etude-Tableaux Op. 39 No. 5,test,2013,2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_04_R1_2013_wav--3.midi,2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_04_R1_2013_wav--3.wav,262.041671719
1189,Sergei Rachmaninoff,Etude-Tableaux Op. 39 No. 5 in E-flat Minor,test,2008,2008/MIDI-Unprocessed_05_R1_2008_01-04_ORIG_MID--AUDIO_05_R1_2008_wav--4.midi,2008/MIDI-Unprocessed_05_R1_2008_01-04_ORIG_MID--AUDIO_05_R1_2008_wav--4.wav,273.573444375
1191,Sergei Rachmaninoff,"Etude-Tableaux, Opus 33 No. 3 in C Minor",validation,2004,2004/MIDI-Unprocessed_SMF_02_R1_2004_01-05_ORIG_MID--AUDIO_02_R1_2004_06_Track06_wav.midi,2004/MIDI-Unprocessed_SMF_02_R1_2004_01-05_ORIG_MID--AUDIO_02_R1_2004_06_Track06_wav.wav,267.438313619
1192,Sergei Rachmaninoff,"Etude-Tableaux, Opus 39 No. 8 in D Minor",test,2004,2004/MIDI-Unprocessed_SMF_02_R1_2004_01-05_ORIG_MID--AUDIO_02_R1_2004_08_Track08_wav.midi,2004/MIDI-Unprocessed_SMF_02_R1_2004_01-05_ORIG_MID--AUDIO_02_R1_2004_08_Track08_wav.wav,190.852001088
1193,Sergei Rachmaninoff,Etudes-Tableaux,test,2006,2006/MIDI-Unprocessed_12_R1_2006_01-08_ORIG_MID--AUDIO_12_R1_2006_07_Track07_wav.midi,2006/MIDI-Unprocessed_12_R1_2006_01-08_ORIG_MID--AUDIO_12_R1_2006_07_Track07_wav.wav,204.878267344
1194,Sergei Rachmaninoff,Etudes-Tableaux Op. 33,validation,2018,2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_05_R1_2018_wav--3.midi,2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_05_R1_2018_wav--3.wav,1355.37791813
1195,Sergei Rachmaninoff,"Humoresque Op. 10, No. 5",validation,2004,2004/MIDI-Unprocessed_SMF_16_R1_2004_01-08_ORIG_MID--AUDIO_16_R1_2004_04_Track04_wav.midi,2004/MIDI-Unprocessed_SMF_16_R1_2004_01-08_ORIG_MID--AUDIO_16_R1_2004_04_Track04_wav.wav,217.924570796
1196,Sergei Rachmaninoff,Lilac,validation,2006,2006/MIDI-Unprocessed_12_R1_2006_01-08_ORIG_MID--AUDIO_12_R1_2006_03_Track03_wav.midi,2006/MIDI-Unprocessed_12_R1_2006_01-08_ORIG_MID--AUDIO_12_R1_2006_03_Track03_wav.wav,138.394626563
1197,Sergei Rachmaninoff,"Moment Musical, Op. 16, No.4",train,2004,2004/MIDI-Unprocessed_XP_08_R1_2004_04-06_ORIG_MID--AUDIO_08_R1_2004_05_Track05_wav--2.midi,2004/MIDI-Unprocessed_XP_08_R1_2004_04-06_ORIG_MID--AUDIO_08_R1_2004_05_Track05_wav--2.wav,158.014182992
1198,Sergei Rachmaninoff,Moment Musicaux Op. 16 No. 4 in E Minor,train,2017,2017/MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--2.midi,2017/MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--2.wav,164.292998379
1199,Sergei Rachmaninoff,"Moment Musicaux, Op. 16 No. 3 in B Minor",train,2018,2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_03_R1_2018_wav--4.midi,2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_03_R1_2018_wav--4.wav,256.500811875
1201,Sergei Rachmaninoff,"Moment Musicaux, Op. 16 No. 5",train,2013,2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_02_R1_2013_wav--4.midi,2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_02_R1_2013_wav--4.wav,207.710796563
1202,Sergei Rachmaninoff,Moments Musicaux,train,2006,2006/MIDI-Unprocessed_22_R1_2006_01-04_ORIG_MID--AUDIO_22_R1_2006_04_Track04_wav.midi,2006/MIDI-Unprocessed_22_R1_2006_01-04_ORIG_MID--AUDIO_22_R1_2006_04_Track04_wav.wav,1750.78350563
1203,Sergei Rachmaninoff,"Moments Musicaux, Op. 16",train,2011,2011/MIDI-Unprocessed_17_R3_2011_MID--AUDIO_R3-D6_03_Track03_wav.midi,2011/MIDI-Unprocessed_17_R3_2011_MID--AUDIO_R3-D6_03_Track03_wav.wav,380.377557656
1209,Sergei Rachmaninoff,"Polka de ""W.R.""",validation,2004,2004/MIDI-Unprocessed_SMF_16_R1_2004_01-08_ORIG_MID--AUDIO_16_R1_2004_06_Track06_wav.midi,2004/MIDI-Unprocessed_SMF_16_R1_2004_01-08_ORIG_MID--AUDIO_16_R1_2004_06_Track06_wav.wav,235.444818256
1212,Sergei Rachmaninoff,Prelude Op. 23 No. 4 in D Major,train,2015,2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_11_R1_2015_wav--4.midi,2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_11_R1_2015_wav--4.wav,264.132291667
1213,Sergei Rachmaninoff,Prelude Op. 23 No. 6 in E-flat Major,test,2008,2008/MIDI-Unprocessed_12_R3_2008_01-04_ORIG_MID--AUDIO_12_R3_2008_wav--3.midi,2008/MIDI-Unprocessed_12_R3_2008_01-04_ORIG_MID--AUDIO_12_R3_2008_wav--3.wav,167.493155156
1214,Sergei Rachmaninoff,"Prelude Op. 23, No. 2",train,2004,2004/MIDI-Unprocessed_XP_08_R1_2004_04-06_ORIG_MID--AUDIO_08_R1_2004_04_Track04_wav.midi,2004/MIDI-Unprocessed_XP_08_R1_2004_04-06_ORIG_MID--AUDIO_08_R1_2004_04_Track04_wav.wav,168.511255027
1215,Sergei Rachmaninoff,Prelude Op. 23/4,train,2006,2006/MIDI-Unprocessed_12_R1_2006_01-08_ORIG_MID--AUDIO_12_R1_2006_05_Track05_wav.midi,2006/MIDI-Unprocessed_12_R1_2006_01-08_ORIG_MID--AUDIO_12_R1_2006_05_Track05_wav.wav,240.634107656
1216,Sergei Rachmaninoff,Prelude Op. 3 No. 2 in C-sharp Minor,validation,2018,2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_19_R1_2018_wav--5.midi,2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_19_R1_2018_wav--5.wav,239.852858438
1217,Sergei Rachmaninoff,Prelude Op. 32 No. 8 in A Minor,test,2015,2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_11_R1_2015_wav--5.midi,2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_11_R1_2015_wav--5.wav,109.870833333
1218,Sergei Rachmaninoff,"Prelude Op. 32, No. 10",test,2004,2004/MIDI-Unprocessed_XP_08_R1_2004_04-06_ORIG_MID--AUDIO_08_R1_2004_05_Track05_wav--1.midi,2004/MIDI-Unprocessed_XP_08_R1_2004_04-06_ORIG_MID--AUDIO_08_R1_2004_05_Track05_wav--1.wav,287.529574004
1219,Sergei Rachmaninoff,Prelude Op. 32/5,validation,2006,2006/MIDI-Unprocessed_14_R1_2006_01-05_ORIG_MID--AUDIO_14_R1_2006_04_Track04_wav.midi,2006/MIDI-Unprocessed_14_R1_2006_01-05_ORIG_MID--AUDIO_14_R1_2006_04_Track04_wav.wav,365.457700781
1220,Sergei Rachmaninoff,"Prelude in C-sharp Minor, Op. 3, No. 2",validation,2004,2004/MIDI-Unprocessed_SMF_16_R1_2004_01-08_ORIG_MID--AUDIO_16_R1_2004_02_Track02_wav.midi,2004/MIDI-Unprocessed_SMF_16_R1_2004_01-08_ORIG_MID--AUDIO_16_R1_2004_02_Track02_wav.wav,231.917050885
1221,Sergei Rachmaninoff,"Prelude in D Major, Op. 23, No. 4",train,2014,2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_04_R1_2014_wav--4.midi,2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_04_R1_2014_wav--4.wav,280.859761875
1223,Sergei Rachmaninoff,"Prelude in G-Sharp Minor,Op. 32 No. 12",test,2011,2011/MIDI-Unprocessed_03_R2_2011_MID--AUDIO_R2-D1_06_Track06_wav.midi,2011/MIDI-Unprocessed_03_R2_2011_MID--AUDIO_R2-D1_06_Track06_wav.wav,127.737585938
1224,Sergei Rachmaninoff,"Preludes Op. 23, Nos. 2, 4 and 5",train,2018,2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_19_R1_2018_wav--6.midi,2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_19_R1_2018_wav--6.wav,700.402611563
1225,Sergei Rachmaninoff,Sonata No. 2 in B-Flat Minor Op. 36 (1913),train,2011,2011/MIDI-Unprocessed_12_R3_2011_MID--AUDIO_R3-D4_04_Track04_wav.midi,2011/MIDI-Unprocessed_12_R3_2011_MID--AUDIO_R3-D4_04_Track04_wav.wav,582.148189219
1229,Sergei Rachmaninoff,Sonata No. 2 in B-flat Minor,train,2004,2004/MIDI-Unprocessed_XP_15_R1_2004_04_ORIG_MID--AUDIO_15_R1_2004_04_Track04_wav.midi,2004/MIDI-Unprocessed_XP_15_R1_2004_04_ORIG_MID--AUDIO_15_R1_2004_04_Track04_wav.wav,1167.49976099
1230,Sergei Rachmaninoff,"Sonata No. 2 in B-flat Minor, Op. 36",train,2004,2004/MIDI-Unprocessed_XP_01_R1_2004_04-05_ORIG_MID--AUDIO_01_R1_2004_06_Track06_wav.midi,2004/MIDI-Unprocessed_XP_01_R1_2004_04-05_ORIG_MID--AUDIO_01_R1_2004_06_Track06_wav.wav,649.419024379
1233,Sergei Rachmaninoff,"Sonata No. 2 in B-flat Minor, Opus 36",train,2004,2004/MIDI-Unprocessed_SMF_16_R1_2004_01-08_ORIG_MID--AUDIO_16_R1_2004_08_Track08_wav.midi,2004/MIDI-Unprocessed_SMF_16_R1_2004_01-08_ORIG_MID--AUDIO_16_R1_2004_08_Track08_wav.wav,1195.73578881
1234,Sergei Rachmaninoff,Sonata Op. 36,train,2006,2006/MIDI-Unprocessed_03_R1_2006_01-05_ORIG_MID--AUDIO_03_R1_2006_05_Track05_wav.midi,2006/MIDI-Unprocessed_03_R1_2006_01-05_ORIG_MID--AUDIO_03_R1_2006_05_Track05_wav.wav,1040.69473922
1235,Sergei Rachmaninoff,"Sonata in B-flat Minor, Op.36",train,2009,2009/MIDI-Unprocessed_07_R1_2009_04-05_ORIG_MID--AUDIO_07_R1_2009_07_R1_2009_05_WAV.midi,2009/MIDI-Unprocessed_07_R1_2009_04-05_ORIG_MID--AUDIO_07_R1_2009_07_R1_2009_05_WAV.wav,1168.36555172
1236,Sergei Rachmaninoff / György Cziffra,Flight of B.B.,train,2006,2006/MIDI-Unprocessed_12_R1_2006_01-08_ORIG_MID--AUDIO_12_R1_2006_08_Track08_wav.midi,2006/MIDI-Unprocessed_12_R1_2006_01-08_ORIG_MID--AUDIO_12_R1_2006_08_Track08_wav.wav,114.58321875
1237,Sergei Rachmaninoff / Vyacheslav Gryaznov,Italian Polka,train,2009,2009/MIDI-Unprocessed_04_R1_2009_04-06_ORIG_MID--AUDIO_04_R1_2009_04_R1_2009_06_WAV.midi,2009/MIDI-Unprocessed_04_R1_2009_04-06_ORIG_MID--AUDIO_04_R1_2009_04_R1_2009_06_WAV.wav,182.654731875
1238,Wolfgang Amadeus Mozart,Fantasy in C Min,train,2006,2006/MIDI-Unprocessed_07_R1_2006_01-04_ORIG_MID--AUDIO_07_R1_2006_02_Track02_wav.midi,2006/MIDI-Unprocessed_07_R1_2006_01-04_ORIG_MID--AUDIO_07_R1_2006_02_Track02_wav.wav,691.770141563
1239,Wolfgang Amadeus Mozart,"Nine Variations, K. 264",train,2009,2009/MIDI-Unprocessed_04_R1_2009_01-03_ORIG_MID--AUDIO_04_R1_2009_04_R1_2009_02_WAV.midi,2009/MIDI-Unprocessed_04_R1_2009_01-03_ORIG_MID--AUDIO_04_R1_2009_04_R1_2009_02_WAV.wav,735.7471275
1240,Wolfgang Amadeus Mozart,"Nine variations on a minuet by Duport, K537",train,2018,2018/MIDI-Unprocessed_Chamber2_MID--AUDIO_09_R3_2018_wav--1.midi,2018/MIDI-Unprocessed_Chamber2_MID--AUDIO_09_R3_2018_wav--1.wav,581.409675
1241,Wolfgang Amadeus Mozart,"Rondo in A Minor,  K. 511",test,2011,2011/MIDI-Unprocessed_05_R1_2011_MID--AUDIO_R1-D2_12_Track12_wav.midi,2011/MIDI-Unprocessed_05_R1_2011_MID--AUDIO_R1-D2_12_Track12_wav.wav,500.815471406
1242,Wolfgang Amadeus Mozart,Sonata K. 457,train,2006,2006/MIDI-Unprocessed_24_R1_2006_01-05_ORIG_MID--AUDIO_24_R1_2006_01_Track01_wav.midi,2006/MIDI-Unprocessed_24_R1_2006_01-05_ORIG_MID--AUDIO_24_R1_2006_01_Track01_wav.wav,937.038325781
1243,Wolfgang Amadeus Mozart,"Sonata K. 457 in C minor, I. Allegro molto",train,2015,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_01_R1_2015_wav--3.midi,2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_01_R1_2015_wav--3.wav,228.583333333
1244,Wolfgang Amadeus Mozart,"Sonata in B-flat Major, K 333, First Movement",test,2008,2008/MIDI-Unprocessed_08_R1_2008_01-05_ORIG_MID--AUDIO_08_R1_2008_wav--2.midi,2008/MIDI-Unprocessed_08_R1_2008_01-05_ORIG_MID--AUDIO_08_R1_2008_wav--2.wav,299.095587656
1245,Wolfgang Amadeus Mozart,"Sonata in B-flat Major, K. 281, First Movement",train,2011,2011/MIDI-Unprocessed_02_R1_2011_MID--AUDIO_R1-D1_09_Track09_wav.midi,2011/MIDI-Unprocessed_02_R1_2011_MID--AUDIO_R1-D1_09_Track09_wav.wav,183.08742375
1246,Wolfgang Amadeus Mozart,"Sonata in B-flat Major, K. 333, 1st mov.",test,2013,2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_17_R3_2013_wav--1.midi,2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_17_R3_2013_wav--1.wav,307.326081563
1247,Wolfgang Amadeus Mozart,"Sonata in B-flat Major, K. 333, I. Allegro",test,2017,2017/MIDI-Unprocessed_052_PIANO052_MID--AUDIO-split_07-06-17_Piano-e_3-03_wav--3.midi,2017/MIDI-Unprocessed_052_PIANO052_MID--AUDIO-split_07-06-17_Piano-e_3-03_wav--3.wav,301.940828175
1248,Wolfgang Amadeus Mozart,"Sonata in B-flat Major, K. 570, 1st mov.",train,2013,2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_18_R1_2013_wav--3.midi,2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_18_R1_2013_wav--3.wav,261.801287344
1249,Wolfgang Amadeus Mozart,"Sonata in B-flat Major, K.281",train,2009,2009/MIDI-Unprocessed_08_R1_2009_01-04_ORIG_MID--AUDIO_08_R1_2009_08_R1_2009_01_WAV.midi,2009/MIDI-Unprocessed_08_R1_2009_01-04_ORIG_MID--AUDIO_08_R1_2009_08_R1_2009_01_WAV.wav,672.153441094
1250,Wolfgang Amadeus Mozart,"Sonata in C Major, K 330, I. Allegro moderato",train,2015,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_20_R1_2015_wav--2.midi,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_20_R1_2015_wav--2.wav,257.267708333
1251,Wolfgang Amadeus Mozart,"Sonata in C Major, K279",validation,2015,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_18_R1_2015_wav--3.midi,2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_18_R1_2015_wav--3.wav,598.585416667
1252,Wolfgang Amadeus Mozart,"Sonata in C Minor K457, First Movement",train,2008,2008/MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--2.midi,2008/MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--2.wav,230.639459531
1253,Wolfgang Amadeus Mozart,"Sonata in C Minor, K. 457",train,2018,2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_13_R1_2018_wav--1.midi,2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_13_R1_2018_wav--1.wav,1070.4476475
